precinct,year,race,party,candidate,votes
Cumberland 1,2024,Auditor General,REP,TIM DEFOOR,727
Cumberland 1,2024,Auditor General,LIB,REECE SMITH,31
Cumberland 1,2024,Auditor General,ASP,ERIC K ANTON,5
Cumberland 1,2024,Auditor General,CST,BOB GOODRICH,11
Cumberland 1,2024,State Treasurer,DEM,ERIN MCCLELLAND,532
Cumberland 1,2024,State Treasurer,REP,STACY GARRITY,733
Cumberland 1,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,25
Cumberland 1,2024,State Treasurer,CST,TROY BOWMAN,14
Cumberland 1,2024,State Treasurer,FWD,CHRIS FOSTER,7
Cumberland 1,2024,Representative in Congress,DEM,BETH FARNHAM,585
Cumberland 1,2024,Representative in Congress,REP,JOHN JOYCE,737
Cumberland 1,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,625
Cumberland 1,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,687
Cumberland 1,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,924
Cumberland 2,2024,Presidential Electors,DEM,HARRIS and WALZ,311
Cumberland 2,2024,Presidential Electors,REP,TRUMP and VANCE,658
Cumberland 2,2024,Presidential Electors,LIB,OLIVER and TER MAAT,4
Cumberland 2,2024,Presidential Electors,GNP,STEIN and WARE,6
Cumberland 2,2024,United States Senator,DEM,ROBERT P CASEY JR,316
Cumberland 2,2024,United States Senator,REP,DAVE MCCORMICK,636
Cumberland 2,2024,United States Senator,LIB,JOHN C THOMAS,12
Cumberland 2,2024,United States Senator,GNP,LEILA HAZOU,6
Cumberland 2,2024,United States Senator,CST,MARTY SELKER,3
Cumberland 2,2024,Attorney General,DEM,EUGENE DEPASQUALE,299
Cumberland 2,2024,Attorney General,REP,DAVE SUNDAY,648
Cumberland 2,2024,Attorney General,LIB,ROBERT COWBURN,7
Cumberland 2,2024,Attorney General,GNP,RICHARD L WEISS,6
Cumberland 2,2024,Attorney General,CST,JUSTIN L MAGILL,6
Cumberland 2,2024,Auditor General,DEM,MALCOLM KENYATTA,270
Cumberland 2,2024,Auditor General,REP,TIM DEFOOR,656
Cumberland 2,2024,Auditor General,LIB,REECE SMITH,12
Cumberland 2,2024,Auditor General,ASP,ERIC K ANTON,4
Cumberland 2,2024,Auditor General,CST,BOB GOODRICH,14
Cumberland 2,2024,State Treasurer,DEM,ERIN MCCLELLAND,272
Cumberland 2,2024,State Treasurer,REP,STACY GARRITY,653
Cumberland 2,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,10
Cumberland 2,2024,State Treasurer,CST,TROY BOWMAN,10
Cumberland 2,2024,State Treasurer,FWD,CHRIS FOSTER,2
Cumberland 2,2024,Representative in Congress,DEM,BETH FARNHAM,294
Cumberland 2,2024,Representative in Congress,REP,JOHN JOYCE,673
Cumberland 2,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,318
Cumberland 2,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,644
Cumberland 2,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,772
Cumberland 3,2024,Presidential Electors,DEM,HARRIS and WALZ,552
Cumberland 3,2024,Presidential Electors,REP,TRUMP and VANCE,614
Cumberland 3,2024,Presidential Electors,LIB,OLIVER and TER MAAT,3
Cumberland 3,2024,Presidential Electors,GNP,STEIN and WARE,5
Cumberland 3,2024,United States Senator,DEM,ROBERT P CASEY JR,541
Cumberland 3,2024,United States Senator,REP,DAVE MCCORMICK,605
Cumberland 3,2024,United States Senator,LIB,JOHN C THOMAS,21
Cumberland 3,2024,United States Senator,GNP,LEILA HAZOU,5
Cumberland 3,2024,United States Senator,CST,MARTY SELKER,6
Cumberland 3,2024,Attorney General,DEM,EUGENE DEPASQUALE,510
Cumberland 3,2024,Attorney General,REP,DAVE SUNDAY,633
Cumberland 3,2024,Attorney General,LIB,ROBERT COWBURN,17
Cumberland 3,2024,Attorney General,GNP,RICHARD L WEISS,4
Cumberland 3,2024,Attorney General,CST,JUSTIN L MAGILL,6
Cumberland 3,2024,Attorney General,FWD,ERIC L SETTLE,2
Cumberland 3,2024,Auditor General,DEM,MALCOLM KENYATTA,490
Cumberland 3,2024,Auditor General,REP,TIM DEFOOR,632
Cumberland 3,2024,Auditor General,LIB,REECE SMITH,26
Cumberland 3,2024,Auditor General,ASP,ERIC K ANTON,1
Cumberland 3,2024,Auditor General,CST,BOB GOODRICH,12
Cumberland 3,2024,State Treasurer,DEM,ERIN MCCLELLAND,482
Cumberland 3,2024,State Treasurer,REP,STACY GARRITY,648
Cumberland 3,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,20
Cumberland 3,2024,State Treasurer,CST,TROY BOWMAN,8
Cumberland 3,2024,State Treasurer,FWD,CHRIS FOSTER,2
Cumberland 3,2024,Representative in Congress,DEM,BETH FARNHAM,519
Cumberland 3,2024,Representative in Congress,REP,JOHN JOYCE,653
Cumberland 3,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,557
Cumberland 3,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,605
Cumberland 3,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,842
Cumberland 4,2024,Presidential Electors,DEM,HARRIS and WALZ,738
Cumberland 4,2024,Presidential Electors,REP,TRUMP and VANCE,668
Cumberland 4,2024,Presidential Electors,LIB,OLIVER and TER MAAT,16
Cumberland 4,2024,Presidential Electors,GNP,STEIN and WARE,5
Cumberland 4,2024,United States Senator,DEM,ROBERT P CASEY JR,745
Cumberland 4,2024,United States Senator,REP,DAVE MCCORMICK,648
Cumberland 4,2024,United States Senator,LIB,JOHN C THOMAS,21
Cumberland 4,2024,United States Senator,GNP,LEILA HAZOU,9
Cumberland 4,2024,United States Senator,CST,MARTY SELKER,7
Cumberland 4,2024,Attorney General,DEM,EUGENE DEPASQUALE,683
Cumberland 4,2024,Attorney General,REP,DAVE SUNDAY,696
Cumberland 4,2024,Attorney General,LIB,ROBERT COWBURN,20
Cumberland 4,2024,Attorney General,GNP,RICHARD L WEISS,13
Cumberland 4,2024,Attorney General,CST,JUSTIN L MAGILL,9
Cumberland 4,2024,Attorney General,FWD,ERIC L SETTLE,2
Cumberland 4,2024,Auditor General,DEM,MALCOLM KENYATTA,652
Cumberland 4,2024,Auditor General,REP,TIM DEFOOR,699
Cumberland 4,2024,Auditor General,LIB,REECE SMITH,23
Cumberland 4,2024,Auditor General,ASP,ERIC K ANTON,4
Cumberland 4,2024,Auditor General,CST,BOB GOODRICH,18
Cumberland 4,2024,State Treasurer,DEM,ERIN MCCLELLAND,646
Cumberland 4,2024,State Treasurer,REP,STACY GARRITY,711
Cumberland 4,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,19
Cumberland 4,2024,State Treasurer,CST,TROY BOWMAN,8
Cumberland 4,2024,State Treasurer,FWD,CHRIS FOSTER,4
Cumberland 4,2024,Representative in Congress,DEM,BETH FARNHAM,688
Cumberland 4,2024,Representative in Congress,REP,JOHN JOYCE,726
Cumberland 4,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,742
Cumberland 4,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,663
Cumberland 4,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,937
East Berlin,2024,Presidential Electors,DEM,HARRIS and WALZ,262
East Berlin,2024,Presidential Electors,REP,TRUMP and VANCE,612
East Berlin,2024,Presidential Electors,LIB,OLIVER and TER MAAT,4
East Berlin,2024,Presidential Electors,GNP,STEIN and WARE,5
East Berlin,2024,United States Senator,DEM,ROBERT P CASEY JR,278
East Berlin,2024,United States Senator,REP,DAVE MCCORMICK,577
East Berlin,2024,United States Senator,LIB,JOHN C THOMAS,12
East Berlin,2024,United States Senator,GNP,LEILA HAZOU,3
East Berlin,2024,United States Senator,CST,MARTY SELKER,9
East Berlin,2024,Attorney General,DEM,EUGENE DEPASQUALE,241
East Berlin,2024,Attorney General,REP,DAVE SUNDAY,611
East Berlin,2024,Attorney General,LIB,ROBERT COWBURN,8
East Berlin,2024,Attorney General,GNP,RICHARD L WEISS,8
East Berlin,2024,Attorney General,CST,JUSTIN L MAGILL,3
East Berlin,2024,Attorney General,FWD,ERIC L SETTLE,3
East Berlin,2024,Auditor General,DEM,MALCOLM KENYATTA,234
East Berlin,2024,Auditor General,REP,TIM DEFOOR,608
East Berlin,2024,Auditor General,LIB,REECE SMITH,13
East Berlin,2024,Auditor General,CST,BOB GOODRICH,13
East Berlin,2024,State Treasurer,DEM,ERIN MCCLELLAND,231
East Berlin,2024,State Treasurer,REP,STACY GARRITY,619
East Berlin,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,8
East Berlin,2024,State Treasurer,CST,TROY BOWMAN,7
East Berlin,2024,State Treasurer,FWD,CHRIS FOSTER,2
East Berlin,2024,Representative in Congress,DEM,BETH FARNHAM,244
East Berlin,2024,Representative in Congress,REP,JOHN JOYCE,624
East Berlin,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,277
East Berlin,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,592
East Berlin,2024,Representative in the General Assembly 193rd District,REP,TORREN ECKER,741
Fairfield,2024,Presidential Electors,DEM,HARRIS and WALZ,137
Fairfield,2024,Presidential Electors,REP,TRUMP and VANCE,201
Fairfield,2024,Presidential Electors,LIB,OLIVER and TER MAAT,1
Fairfield,2024,Presidential Electors,GNP,STEIN and WARE,1
Fairfield,2024,United States Senator,DEM,ROBERT P CASEY JR,139
Fairfield,2024,United States Senator,REP,DAVE MCCORMICK,182
Fairfield,2024,United States Senator,LIB,JOHN C THOMAS,7
Fairfield,2024,United States Senator,GNP,LEILA HAZOU,2
Fairfield,2024,United States Senator,CST,MARTY SELKER,1
Fairfield,2024,Attorney General,DEM,EUGENE DEPASQUALE,126
Fairfield,2024,Attorney General,REP,DAVE SUNDAY,189
Fairfield,2024,Attorney General,LIB,ROBERT COWBURN,7
Fairfield,2024,Attorney General,GNP,RICHARD L WEISS,1
Fairfield,2024,Attorney General,CST,JUSTIN L MAGILL,2
Fairfield,2024,Attorney General,FWD,ERIC L SETTLE,2
Fairfield,2024,Auditor General,DEM,MALCOLM KENYATTA,116
Fairfield,2024,Auditor General,REP,TIM DEFOOR,191
Fairfield,2024,Auditor General,LIB,REECE SMITH,7
Fairfield,2024,Auditor General,ASP,ERIC K ANTON,2
Fairfield,2024,Auditor General,CST,BOB GOODRICH,5
Fairfield,2024,State Treasurer,DEM,ERIN MCCLELLAND,118
Fairfield,2024,State Treasurer,REP,STACY GARRITY,198
Fairfield,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,7
Fairfield,2024,State Treasurer,CST,TROY BOWMAN,1
Fairfield,2024,State Treasurer,FWD,CHRIS FOSTER,2
Fairfield,2024,Representative in Congress,DEM,BETH FARNHAM,128
Fairfield,2024,Representative in Congress,REP,JOHN JOYCE,201
Fairfield,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,130
Fairfield,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,198
Fairfield,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,243
Franklin 1,2024,Presidential Electors,DEM,HARRIS and WALZ,453
Franklin 1,2024,Presidential Electors,REP,TRUMP and VANCE,1025
Franklin 1,2024,Presidential Electors,LIB,OLIVER and TER MAAT,12
Franklin 1,2024,Presidential Electors,GNP,STEIN and WARE,4
Franklin 1,2024,United States Senator,DEM,ROBERT P CASEY JR,441
Franklin 1,2024,United States Senator,REP,DAVE MCCORMICK,993
Franklin 1,2024,United States Senator,LIB,JOHN C THOMAS,32
Franklin 1,2024,United States Senator,GNP,LEILA HAZOU,11
Franklin 1,2024,United States Senator,CST,MARTY SELKER,8
Franklin 1,2024,Attorney General,DEM,EUGENE DEPASQUALE,430
Franklin 1,2024,Attorney General,REP,DAVE SUNDAY,991
Franklin 1,2024,Attorney General,LIB,ROBERT COWBURN,26
Franklin 1,2024,Attorney General,GNP,RICHARD L WEISS,10
Franklin 1,2024,Attorney General,CST,JUSTIN L MAGILL,11
Franklin 1,2024,Attorney General,FWD,ERIC L SETTLE,7
Franklin 1,2024,Auditor General,DEM,MALCOLM KENYATTA,396
Franklin 1,2024,Auditor General,REP,TIM DEFOOR,1015
Franklin 1,2024,Auditor General,LIB,REECE SMITH,34
Franklin 1,2024,Auditor General,CST,BOB GOODRICH,18
Franklin 1,2024,State Treasurer,DEM,ERIN MCCLELLAND,388
Franklin 1,2024,State Treasurer,REP,STACY GARRITY,1026
Franklin 1,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,33
Franklin 1,2024,State Treasurer,CST,TROY BOWMAN,8
Franklin 1,2024,State Treasurer,FWD,CHRIS FOSTER,3
Franklin 1,2024,Representative in Congress,DEM,BETH FARNHAM,429
Franklin 1,2024,Representative in Congress,REP,JOHN JOYCE,1048
Franklin 1,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,461
Franklin 1,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,1012
Franklin 1,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,1182
Franklin 2,2024,Presidential Electors,DEM,HARRIS and WALZ,351
Franklin 2,2024,Presidential Electors,REP,TRUMP and VANCE,976
Franklin 2,2024,Presidential Electors,LIB,OLIVER and TER MAAT,10
Franklin 2,2024,Presidential Electors,GNP,STEIN and WARE,8
Franklin 2,2024,United States Senator,DEM,ROBERT P CASEY JR,362
Franklin 2,2024,United States Senator,REP,DAVE MCCORMICK,928
Franklin 2,2024,United States Senator,LIB,JOHN C THOMAS,22
Franklin 2,2024,United States Senator,GNP,LEILA HAZOU,8
Franklin 2,2024,United States Senator,CST,MARTY SELKER,9
Franklin 2,2024,Attorney General,DEM,EUGENE DEPASQUALE,314
Franklin 2,2024,Attorney General,REP,DAVE SUNDAY,962
Franklin 2,2024,Attorney General,LIB,ROBERT COWBURN,20
Franklin 2,2024,Attorney General,GNP,RICHARD L WEISS,8
Franklin 2,2024,Attorney General,CST,JUSTIN L MAGILL,11
Franklin 2,2024,Attorney General,FWD,ERIC L SETTLE,5
Franklin 2,2024,Auditor General,DEM,MALCOLM KENYATTA,299
Franklin 2,2024,Auditor General,REP,TIM DEFOOR,960
Franklin 2,2024,Auditor General,LIB,REECE SMITH,25
Franklin 2,2024,Auditor General,ASP,ERIC K ANTON,5
Franklin 2,2024,Auditor General,CST,BOB GOODRICH,18
Franklin 2,2024,State Treasurer,DEM,ERIN MCCLELLAND,303
Franklin 2,2024,State Treasurer,REP,STACY GARRITY,963
Franklin 2,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,13
Franklin 2,2024,State Treasurer,CST,TROY BOWMAN,9
Franklin 2,2024,State Treasurer,FWD,CHRIS FOSTER,10
Franklin 2,2024,Representative in Congress,DEM,BETH FARNHAM,332
Franklin 2,2024,Representative in Congress,REP,JOHN JOYCE,985
Franklin 2,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,348
Franklin 2,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,962
Franklin 2,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,1115
Freedom,2024,Presidential Electors,DEM,HARRIS and WALZ,177
Freedom,2024,Presidential Electors,REP,TRUMP and VANCE,411
Freedom,2024,Presidential Electors,LIB,OLIVER and TER MAAT,4
Freedom,2024,Presidential Electors,GNP,STEIN and WARE,2
Freedom,2024,United States Senator,DEM,ROBERT P CASEY JR,174
Freedom,2024,United States Senator,REP,DAVE MCCORMICK,405
Freedom,2024,United States Senator,LIB,JOHN C THOMAS,9
Freedom,2024,United States Senator,GNP,LEILA HAZOU,8
Freedom,2024,United States Senator,CST,MARTY SELKER,3
Freedom,2024,Attorney General,DEM,EUGENE DEPASQUALE,164
Freedom,2024,Attorney General,REP,DAVE SUNDAY,408
Freedom,2024,Attorney General,LIB,ROBERT COWBURN,11
Freedom,2024,Attorney General,GNP,RICHARD L WEISS,5
Freedom,2024,Attorney General,CST,JUSTIN L MAGILL,1
Freedom,2024,Attorney General,FWD,ERIC L SETTLE,2
Freedom,2024,Auditor General,DEM,MALCOLM KENYATTA,149
Freedom,2024,Auditor General,REP,TIM DEFOOR,413
Freedom,2024,Auditor General,LIB,REECE SMITH,12
Freedom,2024,Auditor General,ASP,ERIC K ANTON,5
Freedom,2024,Auditor General,CST,BOB GOODRICH,6
Freedom,2024,State Treasurer,DEM,ERIN MCCLELLAND,154
Freedom,2024,State Treasurer,REP,STACY GARRITY,415
Freedom,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,10
Freedom,2024,State Treasurer,CST,TROY BOWMAN,3
Freedom,2024,State Treasurer,FWD,CHRIS FOSTER,3
Freedom,2024,Representative in Congress,DEM,BETH FARNHAM,167
Freedom,2024,Representative in Congress,REP,JOHN JOYCE,427
Freedom,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,187
Freedom,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,405
Freedom,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,478
Germany,2024,Presidential Electors,DEM,HARRIS and WALZ,418
Germany,2024,Presidential Electors,REP,TRUMP and VANCE,1442
Germany,2024,Presidential Electors,LIB,OLIVER and TER MAAT,8
Germany,2024,Presidential Electors,GNP,STEIN and WARE,2
Germany,2024,United States Senator,DEM,ROBERT P CASEY JR,423
Germany,2024,United States Senator,REP,DAVE MCCORMICK,1376
Germany,2024,United States Senator,LIB,JOHN C THOMAS,39
Germany,2024,United States Senator,GNP,LEILA HAZOU,6
Germany,2024,United States Senator,CST,MARTY SELKER,7
Germany,2024,Attorney General,DEM,EUGENE DEPASQUALE,398
Germany,2024,Attorney General,REP,DAVE SUNDAY,1407
Germany,2024,Attorney General,LIB,ROBERT COWBURN,27
Germany,2024,Attorney General,GNP,RICHARD L WEISS,5
Germany,2024,Attorney General,CST,JUSTIN L MAGILL,8
Germany,2024,Attorney General,FWD,ERIC L SETTLE,0
Germany,2024,Auditor General,DEM,MALCOLM KENYATTA,374
Germany,2024,Auditor General,REP,TIM DEFOOR,1390
Germany,2024,Auditor General,LIB,REECE SMITH,38
Germany,2024,Auditor General,ASP,ERIC K ANTON,5
Germany,2024,Auditor General,CST,BOB GOODRICH,19
Germany,2024,State Treasurer,DEM,ERIN MCCLELLAND,376
Germany,2024,State Treasurer,REP,STACY GARRITY,1408
Germany,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,24
Germany,2024,State Treasurer,CST,TROY BOWMAN,10
Germany,2024,State Treasurer,FWD,CHRIS FOSTER,5
Germany,2024,Representative in Congress,DEM,BETH FARNHAM,398
Germany,2024,Representative in Congress,REP,JOHN JOYCE,1438
Germany,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,399
Germany,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,1425
Germany,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,1570
Gettysburg 1,2024,Presidential Electors,DEM,HARRIS and WALZ,591
Gettysburg 1,2024,Presidential Electors,REP,TRUMP and VANCE,379
Gettysburg 1,2024,Presidential Electors,LIB,OLIVER and TER MAAT,4
Gettysburg 1,2024,Presidential Electors,GNP,STEIN and WARE,6
Gettysburg 1,2024,United States Senator,DEM,ROBERT P CASEY JR,574
Gettysburg 1,2024,United States Senator,REP,DAVE MCCORMICK,358
Gettysburg 1,2024,United States Senator,LIB,JOHN C THOMAS,15
Gettysburg 1,2024,United States Senator,GNP,LEILA HAZOU,19
Gettysburg 1,2024,United States Senator,CST,MARTY SELKER,7
Gettysburg 1,2024,Attorney General,DEM,EUGENE DEPASQUALE,549
Gettysburg 1,2024,Attorney General,REP,DAVE SUNDAY,368
Gettysburg 1,2024,Attorney General,LIB,ROBERT COWBURN,17
Gettysburg 1,2024,Attorney General,GNP,RICHARD L WEISS,19
Gettysburg 1,2024,Attorney General,CST,JUSTIN L MAGILL,5
Gettysburg 1,2024,Attorney General,FWD,ERIC L SETTLE,4
Gettysburg 1,2024,Auditor General,DEM,MALCOLM KENYATTA,539
Gettysburg 1,2024,Auditor General,REP,TIM DEFOOR,370
Gettysburg 1,2024,Auditor General,LIB,REECE SMITH,20
Gettysburg 1,2024,Auditor General,ASP,ERIC K ANTON,5
Gettysburg 1,2024,Auditor General,CST,BOB GOODRICH,14
Gettysburg 1,2024,State Treasurer,DEM,ERIN MCCLELLAND,536
Gettysburg 1,2024,State Treasurer,REP,STACY GARRITY,378
Gettysburg 1,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,11
Gettysburg 1,2024,State Treasurer,CST,TROY BOWMAN,12
Gettysburg 1,2024,State Treasurer,FWD,CHRIS FOSTER,8
Gettysburg 1,2024,Representative in Congress,DEM,BETH FARNHAM,570
Gettysburg 1,2024,Representative in Congress,REP,JOHN JOYCE,394
Gettysburg 1,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,596
Gettysburg 1,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,361
Gettysburg 1,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,562
Gettysburg 2,2024,Presidential Electors,DEM,HARRIS and WALZ,950
Gettysburg 2,2024,Presidential Electors,REP,TRUMP and VANCE,328
Gettysburg 2,2024,Presidential Electors,LIB,OLIVER and TER MAAT,6
Gettysburg 2,2024,Presidential Electors,GNP,STEIN and WARE,4
Gettysburg 2,2024,United States Senator,DEM,ROBERT P CASEY JR,916
Gettysburg 2,2024,United States Senator,REP,DAVE MCCORMICK,316
Gettysburg 2,2024,United States Senator,LIB,JOHN C THOMAS,15
Gettysburg 2,2024,United States Senator,GNP,LEILA HAZOU,19
Gettysburg 2,2024,United States Senator,CST,MARTY SELKER,3
Gettysburg 2,2024,Attorney General,DEM,EUGENE DEPASQUALE,886
Gettysburg 2,2024,Attorney General,REP,DAVE SUNDAY,308
Gettysburg 2,2024,Attorney General,LIB,ROBERT COWBURN,19
Gettysburg 2,2024,Attorney General,GNP,RICHARD L WEISS,17
Gettysburg 2,2024,Attorney General,CST,JUSTIN L MAGILL,4
Gettysburg 2,2024,Attorney General,FWD,ERIC L SETTLE,4
Gettysburg 2,2024,Auditor General,DEM,MALCOLM KENYATTA,868
Gettysburg 2,2024,Auditor General,REP,TIM DEFOOR,319
Gettysburg 2,2024,Auditor General,LIB,REECE SMITH,22
Gettysburg 2,2024,Auditor General,ASP,ERIC K ANTON,5
Gettysburg 2,2024,Auditor General,CST,BOB GOODRICH,8
Gettysburg 2,2024,State Treasurer,DEM,ERIN MCCLELLAND,864
Gettysburg 2,2024,State Treasurer,REP,STACY GARRITY,313
Gettysburg 2,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,26
Gettysburg 2,2024,State Treasurer,CST,TROY BOWMAN,6
Gettysburg 2,2024,State Treasurer,FWD,CHRIS FOSTER,7
Gettysburg 2,2024,Representative in Congress,DEM,BETH FARNHAM,917
Gettysburg 2,2024,Representative in Congress,REP,JOHN JOYCE,323
Gettysburg 2,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,918
Gettysburg 2,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,310
Gettysburg 2,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,596
Gettysburg 3,2024,Presidential Electors,DEM,HARRIS and WALZ,504
Gettysburg 3,2024,Presidential Electors,REP,TRUMP and VANCE,374
Gettysburg 3,2024,Presidential Electors,LIB,OLIVER and TER MAAT,3
Gettysburg 3,2024,Presidential Electors,GNP,STEIN and WARE,6
Gettysburg 3,2024,United States Senator,DEM,ROBERT P CASEY JR,493
Gettysburg 3,2024,United States Senator,REP,DAVE MCCORMICK,361
Gettysburg 3,2024,United States Senator,LIB,JOHN C THOMAS,17
Gettysburg 3,2024,United States Senator,GNP,LEILA HAZOU,10
Gettysburg 3,2024,United States Senator,CST,MARTY SELKER,6
Gettysburg 3,2024,Attorney General,DEM,EUGENE DEPASQUALE,469
Gettysburg 3,2024,Attorney General,REP,DAVE SUNDAY,385
Gettysburg 3,2024,Attorney General,LIB,ROBERT COWBURN,12
Gettysburg 3,2024,Attorney General,GNP,RICHARD L WEISS,5
Gettysburg 3,2024,Attorney General,CST,JUSTIN L MAGILL,6
Gettysburg 3,2024,Attorney General,FWD,ERIC L SETTLE,4
Gettysburg 3,2024,Auditor General,DEM,MALCOLM KENYATTA,463
Gettysburg 3,2024,Auditor General,REP,TIM DEFOOR,385
Gettysburg 3,2024,Auditor General,LIB,REECE SMITH,15
Gettysburg 3,2024,Auditor General,ASP,ERIC K ANTON,4
Gettysburg 3,2024,Auditor General,CST,BOB GOODRICH,13
Gettysburg 3,2024,State Treasurer,DEM,ERIN MCCLELLAND,458
Gettysburg 3,2024,State Treasurer,REP,STACY GARRITY,391
Gettysburg 3,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,16
Gettysburg 3,2024,State Treasurer,CST,TROY BOWMAN,7
Gettysburg 3,2024,State Treasurer,FWD,CHRIS FOSTER,4
Gettysburg 3,2024,Representative in Congress,DEM,BETH FARNHAM,484
Gettysburg 3,2024,Representative in Congress,REP,JOHN JOYCE,399
Gettysburg 3,2024,Senator in the General Assembly,DEM,CAMERON SCHROY,500
Gettysburg 3,2024,Senator in the General Assembly,REP,DOUG MASTRIANO,380
Gettysburg 3,2024,Representative in the General Assembly 91st District,REP,DAN MOUL,556
Hamilton,2024,Presidential Electors,DEM,HARRIS and WALZ,382
Hamilton,2024,Presidential Electors,REP,TRUMP and VANCE,1199
Hamilton,2024,Presidential Electors,LIB,OLIVER and TER MAAT,7
Hamilton,2024,Presidential Electors,GNP,STEIN and WARE,1
Hamilton,2024,United States Senator,DEM,ROBERT P CASEY JR,391
Hamilton,2024,United States Senator,REP,DAVE MCCORMICK,1150
Hamilton,2024,United States Senator,LIB,JOHN C THOMAS,24
